under-five deaths,infant deaths,Adult Mortality,HIV/AIDS,Schooling,Income composition of resources,Diphtheria,BMI,Polio,Life expectancy
-0.18100023067212093,-0.15524130616183057,-0.21599729555584235,-0.3234448000817086,1.319680525998678,0.7249018331453657,0.45167938889037945,0.8421257558580487,0.4903944254408948,74.1
-0.18100023067212093,-0.15524130616183057,-0.21599729555584235,-0.3234448000817086,1.1052082882448662,0.7004859681484068,0.028596843509313255,0.8170307522663793,0.10492521501788737,74.0
-0.17476652561023046,-0.15524130616183057,-0.2240579644493869,-0.3234448000817086,0.9213749415987422,0.6663037571526643,0.028596843509313255,0.786916747956376,0.23341495182555652,74.1
-0.2558046914148067,-0.2485356240400692,-0.3772106734267335,-0.3234448000817086,0.21668044612193327,0.5539907781666532,0.49398764342848606,0.8320877544213808,0.5760542499793408,74.8
-0.2558046914148067,-0.2485356240400692,-1.2316415761424564,-0.3234448000817086,0.21668044612193327,0.5442244321678696,0.45167938889037945,0.79193574867471,0.5332243377101179,74.6
-0.2558046914148067,-0.2485356240400692,-0.3369073289590107,-0.3234448000817086,0.21668044612193327,0.5295749131696943,0.5362958979665927,0.7517837429280387,0.5760542499793408,74.4
-0.2558046914148067,-0.2485356240400692,-0.3530286667460998,-0.3234448000817086,0.21668044612193327,0.510042221172127,0.5362958979665927,0.7166507378997018,0.5760542499793408,74.4
-0.2558046914148067,-0.2485356240400692,-0.2966039844912879,-0.3234448000817086,0.21668044612193327,0.49539270217395176,0.5362958979665927,0.6815177328713645,0.5760542499793408,73.9
-0.2558046914148067,-0.2485356240400692,-0.2643613089171097,-0.3234448000817086,0.09412488169118437,0.45144414517942566,0.49398764342848606,0.6463847278430276,0.5760542499793408,73.5
-0.2558046914148067,-0.2485356240400692,-0.2240579644493869,-0.3234448000817086,-0.028430682739565095,0.4758600101763846,0.45167938889037945,-1.6372605989988858,0.4903944254408948,73.3
-0.2558046914148067,-0.2485356240400692,-1.2155202383553674,-0.3234448000817086,0.09412488169118437,0.45632731817881744,0.282446370737953,-1.667374603308889,0.36190468863322567,73.2
-0.2558046914148067,-0.2485356240400692,-0.2643613089171097,-0.3234448000817086,-0.0897084649549401,0.38796289618733243,0.24013811619984635,0.5710997170680195,-3.1501481174430643,73.5
-0.2558046914148067,-0.2485356240400692,-0.19181528887520868,-0.3234448000817086,-0.24290292049337678,0.31471530119645563,0.19782986166173974,0.5460047134763502,0.19058503955633346,72.9
-0.2558046914148067,-0.2485356240400692,-0.2240579644493869,-0.3234448000817086,-0.33481959381643844,0.2512340522043629,-3.1022139923105767,0.5259287106030144,0.4047346009024487,73.0
-0.2558046914148067,-0.2485356240400692,-0.2643613089171097,-0.3234448000817086,-0.33481959381643844,0.19751914921105326,0.3670628798141662,0.5058527077296789,0.44756451317167173,73.0
-0.2558046914148067,-0.2485356240400692,-0.24823997113002058,-0.3234448000817086,-0.3654584849241257,0.1438042462177436,0.49398764342848606,0.49079570557467744,0.5760542499793408,72.7
-0.2558046914148067,-0.2485356240400692,-0.24823997113002058,-0.3234448000817086,-0.3654584849241257,0.08520617022504216,0.49398764342848606,0.4757387034196756,0.5760542499793408,72.6
-0.2558046914148067,-0.2485356240400692,-0.19181528887520868,-0.3234448000817086,-0.273541811601064,0.08032299722565038,0.49398764342848606,0.45566270054634017,0.6188841622485639,72.6
-0.2558046914148067,-0.2485356240400692,-0.18375461998166412,-0.3234448000817086,-0.24290292049337678,0.055907132228691446,0.45167938889037945,0.4406056983913387,0.5760542499793408,72.0
-0.2558046914148067,-0.2485356240400692,-0.8527901381458624,-0.3234448000817086,2.575875061413858,1.511092686047443,0.45167938889037945,1.4193108384664441,0.44756451317167173,82.8
-0.2558046914148067,-0.2485356240400692,-1.280005589503724,-0.3234448000817086,2.575875061413858,1.506209513048051,0.40937113435227285,1.3942158348747746,0.4047346009024487,82.7
-0.2558046914148067,-0.2485356240400692,-0.8366688003587732,-0.3234448000817086,2.5452361703061714,1.4915599940498758,0.3670628798141662,1.3641018305647716,0.36190468863322567,82.5
-0.2558046914148067,-0.2485356240400692,-0.8366688003587732,-0.3234448000817086,2.4839583880907967,1.4769104750517004,0.40937113435227285,1.3390068269731024,0.4047346009024487,82.3
-0.2558046914148067,-0.2485356240400692,-0.8205474625716841,-0.3234448000817086,2.3920417147677346,1.4622609560535251,0.40937113435227285,1.3088928226630994,0.4047346009024487,82.0
-0.2558046914148067,-0.2485356240400692,-0.8124867936781396,-0.3234448000817086,2.3001250414446726,1.4622609560535251,0.40937113435227285,1.2837978190714296,0.4047346009024487,81.9
-0.2558046914148067,-0.2485356240400692,-0.7963654558910505,-0.3234448000817086,2.1775694770139236,1.4524946100547416,0.40937113435227285,1.2587028154797602,0.4047346009024487,81.7
-0.2558046914148067,-0.2485356240400692,-0.7963654558910505,-0.3234448000817086,2.1775694770139236,1.4329619180571742,0.40937113435227285,1.2336078118880909,0.4047346009024487,81.3
-0.24957098635291622,-0.2485356240400692,-0.7963654558910505,-0.3234448000817086,2.1469305859062358,1.418312399058999,0.40937113435227285,1.2135318090147553,0.4047346009024487,81.3
-0.24957098635291622,-0.2485356240400692,-0.7963654558910505,-0.3234448000817086,2.5452361703061714,1.4036628800608235,0.40937113435227285,1.188436805423086,0.4047346009024487,81.2
-0.24957098635291622,-0.2485356240400692,-0.7883047869975058,-0.3234448000817086,2.5452361703061714,1.3792470150638647,0.40937113435227285,1.1633418018314166,0.4047346009024487,81.0
-0.2558046914148067,-0.2485356240400692,-0.7721834492104167,-0.3234448000817086,2.6677917347369204,1.3694806690650811,0.40937113435227285,-1.5770325903788793,0.4047346009024487,86.0
-0.2558046914148067,-0.2485356240400692,-0.7560621114233277,-0.3234448000817086,2.6371528436292335,1.3548311500669057,0.45167938889037945,-1.6071465946888828,0.4047346009024487,83.0
-0.24957098635291622,-0.2485356240400692,-0.7399407736362386,-0.3234448000817086,2.4839583880907967,1.3401816310687305,0.40937113435227285,1.0679807881830732,0.4047346009024487,79.9
-0.24957098635291622,-0.2485356240400692,-0.7238194358491494,-0.3234448000817086,2.6065139525215457,1.325532112070555,0.40937113435227285,1.0378667838730697,0.36190468863322567,79.9
-0.24957098635291622,-0.2485356240400692,-0.6996374291685158,-0.3234448000817086,2.575875061413858,1.3157657660717714,-3.1022139923105767,0.9977147781263989,-3.1501481174430643,79.5
